order_id,user_id,total_price,status,created_at
O011640,U09373,1810204,CANCEL,2025-09-09T22:13:48.579
O011641,U08671,1932660,PENDING,2025-12-20T19:05:48.579
O011642,U03322,3055056,CANCEL,2025-12-23T02:13:48.579
O011643,U06398,1731296,PENDING,2026-01-11T00:12:48.579
O011644,U04892,825387,CANCEL,2025-12-12T10:47:48.579
O011645,U03338,2024925,PAID,2025-11-15T11:47:48.579
O011646,U01761,1652571,CANCEL,2025-10-18T03:51:48.579
O011647,U09236,2915972,PENDING,2025-08-27T14:51:48.579
O011648,U03700,2513347,CANCEL,2025-08-30T17:50:48.579
O011649,U02655,965712,PAID,2025-12-21T04:40:48.579
O011650,U01764,1951447,PAID,2025-11-02T13:17:48.579
O011651,U01309,744289,CANCEL,2025-12-01T13:13:48.579
O011652,U00313,1809814,PAID,2025-11-26T01:42:48.579
O011653,U02904,2315325,PAID,2025-11-06T01:43:48.579
O011654,U09066,317251,PAID,2025-10-06T10:09:48.579
O011655,U05156,930167,PAID,2025-09-30T06:31:48.579
O011656,U03635,2154295,PAID,2025-09-11T15:26:48.579
O011657,U09152,1908899,PAID,2025-12-01T03:15:48.579
O011658,U00588,954336,CANCEL,2025-09-16T20:25:48.579
O011659,U09697,150785,CANCEL,2025-10-30T20:17:48.579
O011660,U04467,1566919,CANCEL,2025-10-28T19:09:48.579
O011661,U02145,1703268,PAID,2026-01-07T13:32:48.579
O011662,U09369,2268460,PAID,2025-10-29T12:48:48.579
O011663,U05770,1664774,PENDING,2026-01-03T04:22:48.579
O011664,U03575,2721897,CANCEL,2025-12-20T18:34:48.579
O011665,U08992,1687652,CANCEL,2025-09-23T20:41:48.579
O011666,U04201,1481532,CANCEL,2025-10-20T17:23:48.579
O011667,U01595,2833087,PAID,2025-10-30T07:14:48.579
O011668,U08021,519124,PAID,2025-11-29T12:50:48.579
O011669,U05772,2658374,CANCEL,2025-10-04T11:51:48.579
O011670,U07275,2087804,CANCEL,2026-01-06T00:03:48.579
O011671,U03866,243099,CANCEL,2025-08-26T21:34:48.579
O011672,U07178,588590,PAID,2026-01-11T06:20:48.579
O011673,U09093,2940571,CANCEL,2025-11-10T03:34:48.579
O011674,U00231,804775,PAID,2026-01-08T22:09:48.579
O011675,U07530,1676248,CANCEL,2025-10-27T22:09:48.579
O011676,U04264,1193300,CANCEL,2025-12-13T20:22:48.579
O011677,U05879,676158,PENDING,2025-09-28T08:30:48.579
O011678,U03800,2806744,PENDING,2025-11-18T20:22:48.579
O011679,U02620,2548262,CANCEL,2025-12-06T05:59:48.579
O011680,U01451,978223,CANCEL,2025-11-22T22:41:48.579
O011681,U04826,1541382,PENDING,2025-12-26T05:28:48.579
O011682,U02920,409845,PENDING,2025-12-19T04:22:48.579
O011683,U00996,811953,PENDING,2025-10-01T23:36:48.579
O011684,U08427,2747800,PENDING,2025-09-30T14:07:48.579
O011685,U07501,591510,CANCEL,2025-12-11T12:05:48.579
O011686,U01002,1857747,CANCEL,2025-11-19T19:37:48.579
O011687,U09720,2873846,PAID,2025-12-31T08:56:48.579
O011688,U09840,1747378,PAID,2025-12-12T07:10:48.579
O011689,U08638,972501,PENDING,2025-11-20T00:11:48.579
O011690,U01301,837874,PENDING,2025-09-06T19:32:48.579
O011691,U07178,2752595,CANCEL,2025-11-24T14:46:48.579
O011692,U05382,2629098,PAID,2025-12-23T06:24:48.579
O011693,U05834,2394299,CANCEL,2025-11-05T21:40:48.579
O011694,U05088,2692221,PAID,2025-08-26T18:50:48.579
O011695,U08897,536543,CANCEL,2025-10-01T05:16:48.579
O011696,U01820,2187016,PAID,2025-10-22T03:22:48.579
O011697,U03474,1391266,CANCEL,2025-09-23T11:31:48.579
O011698,U01755,923108,PENDING,2025-09-01T09:56:48.579
O011699,U06765,2484669,PENDING,2025-09-16T02:01:48.579
O011700,U04344,435345,CANCEL,2025-09-29T17:30:48.579
O011701,U08917,1992806,CANCEL,2025-12-10T01:57:48.579
O011702,U07030,449861,PAID,2025-12-29T08:34:48.579
O011703,U03452,842268,PENDING,2025-10-25T18:07:48.579
O011704,U09778,2260206,CANCEL,2025-08-30T11:07:48.579
O011705,U04227,1446097,PAID,2026-01-06T22:57:48.579
O011706,U04182,956990,PENDING,2025-10-05T18:09:48.579
O011707,U03448,1687545,CANCEL,2025-09-09T04:39:48.579
O011708,U04098,1019487,PAID,2025-10-18T06:21:48.579
O011709,U00082,663358,PENDING,2025-10-22T15:28:48.579
O011710,U06391,1631384,CANCEL,2025-09-07T09:30:48.579
O011711,U04167,910145,PAID,2025-10-28T22:28:48.579
O011712,U04951,694613,PAID,2025-10-30T22:56:48.579
O011713,U06032,3069864,PAID,2025-12-11T16:42:48.579
O011714,U08048,2258565,CANCEL,2025-09-04T17:13:48.579
O011715,U01470,2262975,PENDING,2025-11-13T10:45:48.579
O011716,U03224,1014639,CANCEL,2025-09-29T09:52:48.579
O011717,U06286,2620328,PAID,2025-12-15T00:00:48.579
O011718,U01602,330306,PAID,2025-10-30T08:29:48.579
O011719,U06915,388610,PAID,2025-10-17T14:48:48.579
O011720,U05541,2409167,PAID,2025-08-31T07:27:48.579
O011721,U03354,2324431,PAID,2025-09-06T17:39:48.579
O011722,U06711,268515,PAID,2025-12-24T23:17:48.579
O011723,U03168,2655068,CANCEL,2025-09-24T09:05:48.579
O011724,U03952,1561859,PAID,2025-10-20T10:00:48.579
O011725,U07332,1299234,CANCEL,2025-12-11T23:52:48.579
O011726,U02042,1255019,PENDING,2025-09-23T21:05:48.579
O011727,U07577,791691,CANCEL,2025-11-09T19:07:48.579
O011728,U09331,1913087,PAID,2025-12-06T10:59:48.580
O011729,U00680,1280252,PENDING,2025-09-27T05:40:48.580
O011730,U09155,2776934,PENDING,2025-09-26T02:34:48.580
O011731,U00640,1261532,PENDING,2025-11-10T07:50:48.580
O011732,U00909,2859252,PAID,2025-09-25T17:22:48.580
O011733,U03248,940488,CANCEL,2025-10-27T07:11:48.580
O011734,U09170,1421222,PAID,2025-10-05T17:27:48.580
O011735,U03501,2843142,CANCEL,2025-10-07T21:21:48.580
O011736,U01974,1466514,PAID,2025-12-09T12:45:48.580
O011737,U05276,1693589,CANCEL,2025-12-30T23:31:48.580
O011738,U06341,972332,CANCEL,2025-09-24T03:18:48.580
O011739,U03091,1441737,CANCEL,2025-11-26T01:00:48.580
O011740,U05267,1419123,CANCEL,2025-09-30T10:15:48.580
O011741,U00529,244208,PAID,2025-11-29T10:30:48.580
O011742,U00476,2372112,PENDING,2025-11-14T08:42:48.580
O011743,U08033,2421885,PENDING,2025-09-26T21:22:48.580
O011744,U00625,565657,CANCEL,2025-12-02T04:57:48.580
O011745,U07641,490141,CANCEL,2026-01-08T11:32:48.580
O011746,U01027,157281,PAID,2025-10-26T17:15:48.580
O011747,U07897,3025881,PAID,2025-11-04T21:39:48.580
O011748,U07396,1106172,PENDING,2025-11-11T22:27:48.580
O011749,U01713,1082715,PAID,2025-10-28T17:23:48.580
O011750,U08026,2539879,PENDING,2025-10-15T06:38:48.580
O011751,U01964,1488543,PAID,2025-12-15T20:50:48.580
O011752,U00718,2718196,PAID,2025-09-09T19:55:48.580
O011753,U03840,1208688,CANCEL,2025-10-16T01:43:48.580
O011754,U04201,549644,CANCEL,2025-09-21T10:32:48.580
O011755,U00997,1834716,CANCEL,2026-01-07T23:54:48.580
O011756,U09366,2142811,CANCEL,2025-10-04T02:20:48.580
O011757,U05664,274773,PAID,2025-10-08T12:26:48.580
O011758,U00912,2889910,CANCEL,2025-11-19T03:38:48.580
O011759,U04345,3072739,PENDING,2025-09-24T16:08:48.580
O011760,U03696,1803173,PAID,2025-09-15T12:17:48.580
O011761,U08725,1854783,PENDING,2025-10-29T00:37:48.580
O011762,U07443,2858284,PAID,2025-11-02T12:37:48.580
O011763,U02515,1070804,PAID,2026-01-06T02:10:48.580
O011764,U08599,221240,PAID,2025-09-06T12:38:48.580
O011765,U04616,2887413,PAID,2025-10-29T07:28:48.580
O011766,U01694,954204,PAID,2025-11-16T05:56:48.580
O011767,U06422,2638548,PENDING,2025-09-01T13:42:48.580
O011768,U05658,1389505,PAID,2025-11-07T00:23:48.580
O011769,U00242,2349083,CANCEL,2025-12-25T09:57:48.580
O011770,U03802,2819599,CANCEL,2025-12-15T04:59:48.580
O011771,U03601,971340,PENDING,2025-12-03T22:23:48.580
O011772,U01879,616238,PENDING,2025-11-25T11:06:48.580
O011773,U02236,760870,PENDING,2025-12-31T13:55:48.580
O011774,U05872,251489,PAID,2025-11-03T00:13:48.580
O011775,U02315,2642164,PENDING,2025-12-24T01:08:48.580
O011776,U01540,515893,PAID,2025-12-01T04:55:48.580
O011777,U09421,910462,PENDING,2025-10-17T16:15:48.580
O011778,U07303,3011120,CANCEL,2025-11-25T13:40:48.580
O011779,U03881,2413697,PENDING,2025-09-26T10:54:48.580
O011780,U08044,2249778,PAID,2025-09-24T00:05:48.580
O011781,U03599,603915,PAID,2025-10-24T20:41:48.580
O011782,U08837,2900989,PAID,2025-09-24T16:39:48.580
O011783,U08546,783426,CANCEL,2025-09-13T01:19:48.580
O011784,U03851,1121834,CANCEL,2025-11-07T06:04:48.580
O011785,U05338,2845038,PENDING,2025-12-20T20:16:48.580
O011786,U00801,637431,PAID,2025-10-07T12:56:48.580
O011787,U03737,1784653,CANCEL,2025-10-17T23:15:48.580
O011788,U09072,280883,PAID,2025-10-12T00:17:48.580
O011789,U04443,1704487,PENDING,2025-09-19T23:08:48.580
O011790,U08430,1015519,CANCEL,2025-08-31T22:51:48.580
O011791,U07150,2129948,PAID,2025-11-04T14:53:48.580
O011792,U09180,2098352,CANCEL,2025-11-10T07:55:48.580
O011793,U01380,1431848,CANCEL,2026-01-08T14:44:48.580
O011794,U06824,1190242,CANCEL,2025-12-10T08:40:48.580
O011795,U06002,1572677,CANCEL,2025-08-29T17:52:48.580
O011796,U06761,1482535,CANCEL,2025-10-28T01:03:48.580
O011797,U06796,656152,PENDING,2025-11-24T07:46:48.580
O011798,U02665,1543286,PAID,2025-12-04T07:51:48.580
O011799,U01326,2714269,PENDING,2025-11-19T05:21:48.580
O011800,U07710,1885790,PAID,2025-11-08T08:14:48.580
O011801,U07118,2058859,PENDING,2026-01-07T05:42:48.580
O011802,U03253,2053505,PAID,2025-11-10T11:39:48.580
O011803,U04684,765913,PENDING,2025-12-09T00:31:48.580
O011804,U08513,644758,PENDING,2025-09-10T06:12:48.580
O011805,U05016,434918,PAID,2025-12-03T22:36:48.580
O011806,U01786,2097511,PENDING,2026-01-04T15:59:48.580
O011807,U09057,2681083,PAID,2025-09-23T03:45:48.580
O011808,U07263,1258032,PAID,2025-09-06T13:25:48.580
O011809,U01010,2822352,PENDING,2025-09-04T08:08:48.580
O011810,U09760,612338,PAID,2025-11-21T07:10:48.580
O011811,U05298,1066372,CANCEL,2025-11-15T09:04:48.580
O011812,U03676,2396326,PENDING,2025-12-09T04:25:48.580
O011813,U01365,827006,PENDING,2025-11-01T08:45:48.580
O011814,U03028,1280986,PENDING,2025-09-29T07:56:48.580
O011815,U02114,650371,PAID,2025-11-26T09:05:48.580
O011816,U06117,2521769,PENDING,2025-11-20T22:30:48.580
O011817,U05301,2950506,PENDING,2025-10-31T07:35:48.580
O011818,U02999,1255716,PENDING,2025-11-24T20:35:48.580
O011819,U08061,2668041,CANCEL,2025-12-02T06:10:48.580
O011820,U09915,3081456,CANCEL,2025-11-07T13:28:48.580
O011821,U06833,602293,PAID,2025-12-27T02:36:48.580
O011822,U03617,2841299,CANCEL,2025-12-19T17:57:48.580
O011823,U08308,2353572,PENDING,2025-12-20T18:54:48.580
O011824,U04019,804526,PENDING,2025-10-03T23:48:48.580
O011825,U00321,957760,CANCEL,2025-10-13T02:43:48.580
O011826,U05666,708576,PENDING,2025-11-26T14:05:48.580
O011827,U06366,2261530,PAID,2025-11-17T01:59:48.580
O011828,U09683,194541,PAID,2025-09-09T08:01:48.580
O011829,U03558,1999707,PENDING,2025-12-24T03:37:48.580
O011830,U02098,186693,PAID,2025-12-31T19:22:48.580
O011831,U01720,2726299,PAID,2026-01-04T01:26:48.580
O011832,U06919,1757448,PAID,2026-01-03T03:45:48.580
O011833,U02310,527813,PENDING,2025-09-03T14:19:48.581
O011834,U08851,2206105,PENDING,2025-10-01T23:37:48.581
O011835,U04192,610162,CANCEL,2025-10-15T15:27:48.581
O011836,U07914,402659,PENDING,2025-11-22T08:05:48.581
O011837,U09765,1400103,CANCEL,2025-11-11T17:39:48.581
O011838,U00127,825200,PAID,2025-11-22T21:49:48.581
O011839,U06015,1014305,PENDING,2025-09-26T10:14:48.581
O011840,U05348,720318,PENDING,2026-01-09T14:40:48.581
O011841,U06053,669527,PENDING,2025-08-27T15:26:48.581
O011842,U04731,1840618,PAID,2025-09-29T21:37:48.581
O011843,U03334,2114809,PAID,2025-10-28T07:19:48.581
O011844,U02166,1860238,CANCEL,2025-12-02T07:14:48.581
O011845,U05526,1583468,PAID,2025-12-29T04:54:48.581
O011846,U02026,2255266,PENDING,2025-10-07T05:37:48.581
O011847,U03830,416567,CANCEL,2025-10-28T06:30:48.581
O011848,U06582,2476619,CANCEL,2025-11-20T19:21:48.581
O011849,U02112,1643556,PENDING,2025-10-12T00:26:48.581
O011850,U01065,2412674,CANCEL,2026-01-03T12:36:48.581
O011851,U06617,2893431,PENDING,2025-12-26T08:12:48.581
O011852,U07379,2040874,PAID,2025-09-18T12:30:48.581
O011853,U09949,720495,PENDING,2025-09-29T13:19:48.581
O011854,U03874,1928321,PENDING,2025-08-31T21:16:48.581
O011855,U03774,1142815,CANCEL,2026-01-01T15:11:48.581
O011856,U02908,2995218,PENDING,2025-12-31T01:51:48.581
O011857,U07044,1448371,PENDING,2025-10-09T18:26:48.581
O011858,U01914,1538547,PENDING,2025-09-06T09:31:48.581
O011859,U06199,2064833,PAID,2025-11-18T22:18:48.581
O011860,U00927,1466552,CANCEL,2026-01-10T14:37:48.581
O011861,U04383,1171964,CANCEL,2026-01-02T12:07:48.581
O011862,U06251,881139,PENDING,2025-12-19T05:52:48.581
O011863,U00985,1281852,PAID,2025-11-23T18:33:48.581
O011864,U05248,1237527,PENDING,2025-11-05T18:11:48.581
O011865,U07557,1136230,PENDING,2025-09-05T21:36:48.581
O011866,U04932,453277,PENDING,2025-08-27T11:22:48.581
O011867,U02357,1954010,CANCEL,2026-01-08T20:37:48.581
O011868,U04131,1610541,CANCEL,2026-01-04T07:48:48.581
O011869,U07532,1650364,PAID,2025-11-17T02:54:48.581
O011870,U01044,2813823,CANCEL,2025-11-22T04:04:48.581
O011871,U02842,1841159,PENDING,2025-10-06T18:17:48.581
O011872,U01577,1559218,PENDING,2025-08-29T11:36:48.581
O011873,U05530,678548,CANCEL,2026-01-12T04:39:48.581
O011874,U09281,515157,CANCEL,2025-09-17T15:35:48.581
O011875,U03067,1738814,PAID,2025-12-03T11:36:48.581
O011876,U01999,563242,PENDING,2025-11-26T04:43:48.581
O011877,U02827,992077,CANCEL,2025-09-22T15:49:48.581
O011878,U04982,305398,PENDING,2025-12-17T21:33:48.581
O011879,U00596,2882910,CANCEL,2025-12-25T22:56:48.581
O011880,U09667,2112653,PENDING,2025-09-29T19:11:48.581
O011881,U08982,1151526,PENDING,2025-09-17T07:16:48.581
O011882,U01390,763369,CANCEL,2025-12-24T06:27:48.581
O011883,U06407,2589068,PENDING,2025-12-20T22:28:48.581
O011884,U07719,1617167,PENDING,2026-01-11T00:51:48.581
O011885,U08193,1273479,CANCEL,2025-09-07T16:03:48.581
O011886,U01861,2277054,CANCEL,2025-09-16T06:32:48.581
O011887,U04876,1235706,PAID,2025-09-23T14:09:48.581
O011888,U02701,1318315,PAID,2025-12-06T04:09:48.581
O011889,U02789,378455,PAID,2025-12-11T11:36:48.581
O011890,U05540,2545902,CANCEL,2025-11-26T14:17:48.581
O011891,U00653,2786537,PAID,2025-11-25T01:15:48.581
O011892,U08869,1862262,PAID,2025-09-19T08:03:48.581
O011893,U00800,2049068,PENDING,2025-12-23T09:53:48.581
O011894,U01592,2431373,PAID,2025-09-21T06:11:48.581
O011895,U06709,2791672,CANCEL,2025-10-07T22:48:48.581
O011896,U00781,660279,PAID,2025-11-01T00:23:48.581
O011897,U06191,2703296,PENDING,2025-11-23T10:59:48.581
O011898,U06368,1891414,CANCEL,2025-12-14T06:29:48.581
O011899,U02126,2737409,PENDING,2025-10-17T14:55:48.581
O011900,U02677,1289883,CANCEL,2026-01-11T04:41:48.581
O011901,U04268,2547460,PAID,2025-11-03T06:22:48.581
O011902,U06756,1234033,CANCEL,2026-01-07T14:37:48.581
O011903,U06427,923866,PENDING,2025-10-20T19:39:48.581
O011904,U07911,1435595,CANCEL,2025-10-09T06:48:48.581
O011905,U08312,2900186,PENDING,2025-09-26T01:00:48.581
O011906,U03103,568001,CANCEL,2025-11-04T13:40:48.581
O011907,U06178,2870148,PENDING,2025-10-20T06:56:48.581
O011908,U07141,2131762,PENDING,2025-10-12T07:52:48.581
O011909,U02413,488115,CANCEL,2025-11-13T12:47:48.581
O011910,U01144,988265,PAID,2025-12-03T13:33:48.581
O011911,U04074,587690,PAID,2025-09-22T17:50:48.581
O011912,U05282,2429337,PAID,2025-09-19T19:13:48.581
O011913,U00146,631171,CANCEL,2025-12-24T11:31:48.581
O011914,U09807,1550212,CANCEL,2025-09-11T22:52:48.581
O011915,U08511,2872924,PENDING,2025-11-15T14:49:48.581
O011916,U01637,2082217,CANCEL,2025-09-13T08:24:48.581
O011917,U01411,117569,PENDING,2025-11-20T18:07:48.581
O011918,U07017,366864,PAID,2025-09-30T16:25:48.581
O011919,U02125,1867264,PENDING,2025-10-25T22:00:48.581
O011920,U00677,2300873,PENDING,2025-11-03T06:51:48.581
O011921,U02335,2961324,PAID,2025-11-28T14:48:48.581
O011922,U00699,657526,CANCEL,2025-11-28T00:13:48.581
O011923,U05555,955159,PENDING,2025-08-31T22:57:48.581
O011924,U00963,2718397,CANCEL,2025-12-04T00:00:48.581
O011925,U03384,2399681,PENDING,2025-09-22T06:11:48.581
O011926,U05596,2359296,CANCEL,2025-12-24T07:26:48.581
O011927,U02213,1671243,CANCEL,2025-09-14T08:38:48.581
O011928,U09034,2543192,PENDING,2025-12-28T03:56:48.581
O011929,U08105,1173514,CANCEL,2025-12-07T20:33:48.582
O011930,U03434,900288,CANCEL,2025-11-21T05:45:48.582
O011931,U03419,359737,PAID,2025-10-05T08:50:48.582
O011932,U08700,867367,PAID,2025-12-25T20:14:48.582
O011933,U02967,1810136,PAID,2026-01-07T23:56:48.582
O011934,U03681,2541470,PAID,2025-09-20T08:44:48.582
O011935,U03500,766818,PENDING,2025-11-04T19:34:48.582
O011936,U02940,865249,PENDING,2026-01-01T04:34:48.582
O011937,U09639,312223,PENDING,2025-10-04T00:40:48.582
O011938,U08817,2512718,PAID,2025-11-19T02:35:48.582
O011939,U09707,2135444,PENDING,2025-12-29T14:04:48.582
O011940,U06226,1315678,PAID,2025-10-30T08:01:48.582
O011941,U08346,1001628,CANCEL,2026-01-04T16:43:48.582
O011942,U01792,2436484,CANCEL,2025-09-02T10:41:48.582
O011943,U04715,2424925,PAID,2025-09-05T00:38:48.582
O011944,U09081,2783527,PAID,2025-12-22T19:39:48.582
O011945,U05742,462375,PENDING,2025-12-30T19:14:48.582
O011946,U02884,1218245,PENDING,2025-12-23T19:11:48.582
O011947,U05520,2670827,PAID,2025-09-12T20:48:48.582
O011948,U01361,2832883,CANCEL,2025-12-02T10:08:48.582
O011949,U00863,2453456,PAID,2025-10-28T14:16:48.582
O011950,U03518,2262161,PAID,2025-10-31T22:58:48.582
O011951,U03497,1845051,PENDING,2025-12-15T16:52:48.582
O011952,U03785,2595065,CANCEL,2025-11-03T04:37:48.582
O011953,U05206,1048162,PENDING,2026-01-01T20:04:48.582
O011954,U08547,466098,PAID,2025-12-15T17:19:48.582
O011955,U08763,1176334,PENDING,2025-11-05T06:00:48.582
O011956,U08973,508694,CANCEL,2026-01-06T18:32:48.582
O011957,U05545,288616,PENDING,2025-09-27T22:14:48.582
O011958,U08428,2145551,CANCEL,2025-09-17T20:38:48.582
O011959,U04787,1648452,PAID,2025-10-03T13:19:48.582
O011960,U03147,829152,PENDING,2025-12-13T18:51:48.582
O011961,U05111,1048375,PENDING,2025-11-09T07:22:48.582
O011962,U00765,737393,PENDING,2025-11-22T00:15:48.582
O011963,U04655,1796699,CANCEL,2025-12-30T23:04:48.582
O011964,U08636,2591938,PAID,2025-09-21T11:16:48.582
O011965,U00032,740415,CANCEL,2025-10-06T15:14:48.582
O011966,U02361,1137277,CANCEL,2025-12-12T22:02:48.582
O011967,U07778,1988606,PENDING,2025-11-08T01:31:48.582
O011968,U00382,2377200,PAID,2025-11-05T12:49:48.582
O011969,U07448,1774128,PENDING,2025-09-27T23:53:48.582
O011970,U05845,1079916,CANCEL,2025-10-07T11:09:48.582
O011971,U08203,572148,CANCEL,2025-09-28T04:49:48.582
O011972,U09123,1754562,PAID,2026-01-05T11:45:48.582
O011973,U07255,1628528,PAID,2026-01-08T15:49:48.582
O011974,U05503,2660220,CANCEL,2025-11-12T00:26:48.582
O011975,U05921,2171226,PENDING,2025-11-27T09:54:48.582
O011976,U02538,1339366,CANCEL,2025-11-27T02:58:48.582
O011977,U01885,276017,CANCEL,2025-12-22T01:23:48.582
O011978,U04885,2213137,PENDING,2025-09-02T18:24:48.582
O011979,U07942,2873979,PAID,2026-01-04T12:28:48.582
O011980,U02868,3024333,CANCEL,2025-09-03T18:10:48.582
O011981,U04194,2706027,PAID,2025-09-13T07:30:48.582
O011982,U00985,1997932,CANCEL,2025-12-23T11:44:48.582
O011983,U01578,1601654,PAID,2025-11-14T04:16:48.582
O011984,U04860,877212,PENDING,2025-12-31T06:28:48.582
O011985,U00474,2250729,CANCEL,2025-10-16T10:28:48.582
O011986,U05546,2114950,PAID,2025-12-15T16:44:48.582
O011987,U08083,1220691,CANCEL,2025-09-05T09:58:48.582
O011988,U00930,605508,CANCEL,2025-12-11T03:22:48.582
O011989,U00762,1563295,CANCEL,2025-09-10T15:40:48.582
O011990,U00018,2478373,CANCEL,2025-12-06T05:49:48.582
O011991,U02636,2336161,PAID,2026-01-05T06:02:48.582
O011992,U00007,425029,CANCEL,2025-11-29T05:37:48.582
O011993,U03263,1399691,PAID,2025-12-07T21:57:48.582
O011994,U08629,1203359,PENDING,2025-12-18T10:53:48.582
O011995,U00793,2798311,CANCEL,2025-09-07T14:36:48.582
O011996,U05747,2481256,PAID,2025-09-09T23:30:48.582
O011997,U02086,1830729,PENDING,2025-10-09T16:05:48.582
O011998,U05995,2665724,PAID,2025-11-03T17:33:48.582
O011999,U02572,574544,CANCEL,2025-12-04T12:39:48.582
O012000,U09752,1381066,PAID,2025-12-08T14:21:48.582
O012001,U07983,2216388,PAID,2025-10-19T00:35:48.582
O012002,U03464,1263575,PENDING,2025-09-20T06:05:48.582
O012003,U02049,2828117,PAID,2025-09-29T22:45:48.582
O012004,U07239,1917525,PAID,2025-10-18T16:41:48.582
O012005,U05577,1380125,CANCEL,2025-09-25T17:58:48.582
O012006,U06620,2525604,CANCEL,2025-10-02T22:16:48.582
O012007,U06575,2292886,CANCEL,2025-08-31T11:57:48.582
O012008,U09328,2316881,CANCEL,2026-01-05T11:43:48.582
O012009,U06452,184892,PENDING,2025-11-28T02:12:48.582
O012010,U05938,3064882,PENDING,2025-08-29T04:55:48.582
O012011,U00404,618964,PENDING,2025-12-25T15:53:48.582
O012012,U05563,2760782,PENDING,2025-10-08T00:33:48.582
O012013,U09282,1914258,CANCEL,2025-09-16T12:24:48.582
O012014,U09261,1792079,CANCEL,2026-01-02T10:28:48.582
O012015,U05715,2932755,CANCEL,2026-01-08T17:04:48.582
O012016,U02061,1534721,PENDING,2025-08-31T08:00:48.582
O012017,U08214,156914,PAID,2025-12-07T08:20:48.582
O012018,U08554,2356682,PAID,2025-10-06T09:07:48.582
O012019,U06853,3062660,PAID,2025-08-31T15:09:48.582
O012020,U09610,2083214,CANCEL,2025-10-31T20:47:48.582
O012021,U03927,411974,CANCEL,2025-09-02T21:00:48.582
O012022,U07130,2003265,PENDING,2025-10-20T12:16:48.582
O012023,U08385,2442059,PAID,2025-11-07T23:37:48.582
O012024,U05667,1908818,CANCEL,2025-11-06T06:36:48.582
O012025,U09167,991747,CANCEL,2025-10-23T13:01:48.582
O012026,U07740,959112,PAID,2025-10-09T23:54:48.582
O012027,U00094,1843404,PAID,2025-12-20T09:45:48.582
O012028,U00689,1617301,CANCEL,2025-11-28T16:24:48.583
O012029,U00053,1631567,PENDING,2025-12-26T05:35:48.583
O012030,U06715,1328345,CANCEL,2025-08-27T02:37:48.583
O012031,U04425,462060,PENDING,2025-09-06T15:38:48.583
O012032,U04806,971750,CANCEL,2025-11-19T02:25:48.583
O012033,U06429,2015622,PENDING,2025-10-14T08:30:48.583
O012034,U01358,1635016,PENDING,2025-12-04T13:40:48.583
O012035,U05798,3014829,PENDING,2025-08-30T16:19:48.583
O012036,U01291,2570642,PENDING,2025-11-05T04:15:48.583
O012037,U07543,828197,CANCEL,2025-11-07T06:04:48.583
O012038,U05049,539337,CANCEL,2025-10-12T12:02:48.583
O012039,U05539,132658,CANCEL,2025-09-03T18:28:48.583
O012040,U02711,2645549,PENDING,2025-10-15T14:52:48.583
O012041,U00963,2536840,PAID,2026-01-01T18:46:48.583
O012042,U07730,2995602,CANCEL,2025-09-06T10:30:48.583
O012043,U07042,2291157,CANCEL,2025-11-10T15:39:48.583
O012044,U06077,988171,PENDING,2025-11-08T00:07:48.583
O012045,U07588,250592,PAID,2025-12-31T04:51:48.583
O012046,U04071,735469,CANCEL,2025-10-14T09:32:48.583
O012047,U04438,2893093,CANCEL,2025-10-24T00:10:48.583
O012048,U04802,829410,PENDING,2025-08-28T01:41:48.583
O012049,U07958,1627790,CANCEL,2025-12-10T01:14:48.583
O012050,U04768,1390584,PENDING,2025-09-19T04:54:48.583
O012051,U06440,445105,PAID,2025-11-30T03:31:48.583
O012052,U04356,2193572,PAID,2025-09-26T05:09:48.583
O012053,U02124,2890323,PENDING,2025-10-16T02:21:48.583
O012054,U05295,531495,PAID,2025-12-19T21:40:48.583
O012055,U07350,2407615,PAID,2025-09-06T17:05:48.583
O012056,U07388,168483,PAID,2025-09-02T21:53:48.583
O012057,U02361,2503964,PENDING,2025-10-15T20:33:48.583
O012058,U04077,2386420,PENDING,2025-11-13T21:38:48.583
O012059,U03495,1707543,PENDING,2025-10-11T10:10:48.583
O012060,U00151,1623005,PAID,2025-09-12T10:36:48.583
O012061,U07381,497665,CANCEL,2025-09-29T11:37:48.583
O012062,U02973,2340934,CANCEL,2025-09-21T03:08:48.583
O012063,U08434,1302840,PENDING,2025-09-14T00:55:48.583
O012064,U06103,262641,PAID,2025-11-08T06:10:48.583
O012065,U03007,795864,PENDING,2025-10-18T04:39:48.583
O012066,U01487,1797833,PAID,2025-12-22T21:38:48.583
O012067,U05204,1113979,PENDING,2025-12-15T07:29:48.583
O012068,U07065,2863672,CANCEL,2025-12-13T10:12:48.583
O012069,U09911,255074,CANCEL,2026-01-08T10:39:48.583
O012070,U01227,151268,PENDING,2025-10-18T22:19:48.583
O012071,U03959,2278836,PAID,2025-11-23T06:24:48.583
O012072,U02105,807310,PENDING,2025-11-20T19:15:48.583
O012073,U06416,1891518,CANCEL,2025-10-02T18:16:48.583
O012074,U06078,2710885,PAID,2025-10-10T06:42:48.583
O012075,U01560,1087289,PAID,2025-12-20T23:12:48.583
O012076,U03325,2283858,CANCEL,2025-09-28T01:27:48.583
O012077,U04357,2151881,PAID,2025-08-28T16:41:48.583
O012078,U03913,1832659,PENDING,2025-11-04T20:20:48.583
O012079,U05542,3030855,PAID,2025-09-22T18:02:48.583
