order_item_id,order_id,variant_id,price,quantity
OI011095_3,O011095,V03628,587358,2
OI011096_1,O011096,V03243,563231,3
OI011096_2,O011096,V07473,447519,3
OI011096_3,O011096,V01012,437155,3
OI011097_1,O011097,V00203,321623,1
OI011097_2,O011097,V06715,289979,2
OI011097_3,O011097,V05503,561318,3
OI011098_1,O011098,V07003,543668,2
OI011098_2,O011098,V04170,172924,2
OI011099_1,O011099,V00463,586426,2
OI011100_1,O011100,V07585,239718,2
OI011100_2,O011100,V04840,462311,1
OI011101_1,O011101,V04228,252667,1
OI011101_2,O011101,V04152,264109,1
OI011102_1,O011102,V05394,531357,1
OI011102_2,O011102,V03517,111149,1
OI011103_1,O011103,V00302,415620,2
OI011104_1,O011104,V04501,460158,2
OI011104_2,O011104,V00240,172420,3
OI011104_3,O011104,V00983,326537,3
OI011105_1,O011105,V04879,263228,3
OI011106_1,O011106,V01403,394331,2
OI011106_2,O011106,V06088,191908,1
OI011106_3,O011106,V04163,354710,3
OI011107_1,O011107,V05425,164681,1
OI011108_1,O011108,V04706,134989,3
OI011108_2,O011108,V02600,573097,3
OI011109_1,O011109,V02871,274491,2
OI011110_1,O011110,V03708,564393,1
OI011111_1,O011111,V01282,558634,2
OI011111_2,O011111,V04550,195758,3
OI011112_1,O011112,V02186,172799,1
OI011113_1,O011113,V05251,115087,3
OI011113_2,O011113,V00706,498024,1
OI011113_3,O011113,V06920,284861,2
OI011114_1,O011114,V02163,549322,2
OI011115_1,O011115,V05523,594838,1
OI011115_2,O011115,V00073,515411,1
OI011115_3,O011115,V06076,349500,2
OI011116_1,O011116,V04302,190661,2
OI011117_1,O011117,V03824,199472,3
OI011117_2,O011117,V07955,130214,3
OI011118_1,O011118,V03589,436108,3
OI011119_1,O011119,V06133,482306,3
OI011120_1,O011120,V05444,294681,3
OI011120_2,O011120,V06055,129420,3
OI011120_3,O011120,V01019,244838,3
OI011121_1,O011121,V05816,521337,2
OI011121_2,O011121,V06730,100701,3
OI011121_3,O011121,V06856,180560,3
OI011122_1,O011122,V03301,595140,2
OI011122_2,O011122,V01026,325191,3
OI011123_1,O011123,V01754,505387,2
OI011123_2,O011123,V03125,333293,1
OI011124_1,O011124,V07025,274268,3
OI011124_2,O011124,V03051,445608,2
OI011124_3,O011124,V02418,181028,1
OI011125_1,O011125,V04178,452054,1
OI011125_2,O011125,V02416,243421,1
OI011125_3,O011125,V05513,455651,3
OI011126_1,O011126,V00353,451739,1
OI011127_1,O011127,V04151,506664,2
OI011127_2,O011127,V01429,326499,1
OI011128_1,O011128,V01820,423879,2
OI011129_1,O011129,V01205,365109,2
OI011130_1,O011130,V04508,165884,2
OI011130_2,O011130,V05521,305439,3
OI011131_1,O011131,V02665,466419,1
OI011131_2,O011131,V00063,486214,2
OI011132_1,O011132,V06441,305059,1
OI011132_2,O011132,V04960,109603,1
OI011132_3,O011132,V03273,586739,2
OI011133_1,O011133,V07843,465161,2
OI011134_1,O011134,V01719,149463,3
OI011134_2,O011134,V06139,277780,2
OI011134_3,O011134,V01169,527891,2
OI011135_1,O011135,V03327,370911,3
OI011136_1,O011136,V01061,477216,2
OI011136_2,O011136,V00120,450681,3
OI011136_3,O011136,V05134,332620,2
OI011137_1,O011137,V00914,409191,1
OI011137_2,O011137,V06430,237102,3
OI011137_3,O011137,V03255,321326,3
OI011138_1,O011138,V04952,125897,1
OI011138_2,O011138,V06025,102919,2
OI011139_1,O011139,V06766,164449,3
OI011139_2,O011139,V00497,327886,1
OI011140_1,O011140,V03870,247667,1
OI011140_2,O011140,V03167,285257,3
OI011140_3,O011140,V00044,422549,3
OI011141_1,O011141,V04107,475601,3
OI011141_2,O011141,V02894,478158,2
OI011142_1,O011142,V01171,304990,1
OI011142_2,O011142,V01936,169693,3
OI011142_3,O011142,V07373,445044,1
OI011143_1,O011143,V01246,377133,1
OI011143_2,O011143,V02897,323574,3
OI011143_3,O011143,V04146,423748,3
OI011144_1,O011144,V07829,258256,2
OI011144_2,O011144,V03959,230679,1
OI011145_1,O011145,V01673,264469,1
OI011145_2,O011145,V01385,287754,1
OI011146_1,O011146,V02169,587528,1
OI011147_1,O011147,V03087,306619,2
OI011148_1,O011148,V06105,589507,1
OI011148_2,O011148,V07494,537285,2
OI011149_1,O011149,V02881,252379,2
OI011149_2,O011149,V01843,513829,3
OI011149_3,O011149,V01172,567415,3
OI011150_1,O011150,V01215,157628,1
OI011150_2,O011150,V04484,553799,2
OI011150_3,O011150,V03712,402412,2
OI011151_1,O011151,V01409,398829,1
OI011152_1,O011152,V04770,201578,1
OI011152_2,O011152,V06416,150970,3
OI011153_1,O011153,V00807,164595,1
OI011153_2,O011153,V06139,395732,1
OI011154_1,O011154,V07794,267670,3
OI011154_2,O011154,V02713,126525,2
OI011154_3,O011154,V01424,487368,3
OI011155_1,O011155,V02676,240905,2
OI011155_2,O011155,V07887,430528,1
OI011156_1,O011156,V04965,513273,2
OI011156_2,O011156,V02196,407128,2
OI011157_1,O011157,V04057,593985,1
OI011157_2,O011157,V02475,551884,1
OI011157_3,O011157,V07134,180699,1
OI011158_1,O011158,V03091,319925,2
OI011158_2,O011158,V01373,209489,2
OI011159_1,O011159,V00225,540647,1
OI011159_2,O011159,V04967,240334,3
OI011160_1,O011160,V00303,187037,1
OI011160_2,O011160,V04831,400160,3
OI011161_1,O011161,V05313,270941,1
OI011161_2,O011161,V02911,135652,1
OI011162_1,O011162,V02026,351606,2
OI011162_2,O011162,V03944,217257,3
OI011162_3,O011162,V05063,343704,2
OI011163_1,O011163,V04177,247255,2
OI011163_2,O011163,V06734,267994,2
OI011163_3,O011163,V01130,313615,1
OI011164_1,O011164,V04408,360052,3
OI011164_2,O011164,V07212,547398,1
OI011165_1,O011165,V05398,509829,3
OI011165_2,O011165,V05154,273108,2
OI011165_3,O011165,V05004,585667,2
OI011166_1,O011166,V01064,351143,3
OI011167_1,O011167,V07769,206596,3
OI011167_2,O011167,V00724,165119,1
OI011167_3,O011167,V00263,562450,2
OI011168_1,O011168,V06898,437564,3
OI011168_2,O011168,V04239,292223,1
OI011168_3,O011168,V04458,177636,3
OI011169_1,O011169,V00966,481354,3
OI011169_2,O011169,V07738,497250,1
OI011170_1,O011170,V03775,518096,3
OI011171_1,O011171,V05626,599401,2
OI011171_2,O011171,V04723,561498,2
OI011172_1,O011172,V03015,464877,3
OI011173_1,O011173,V07406,141261,2
OI011174_1,O011174,V04547,553037,1
OI011174_2,O011174,V00174,474917,3
OI011175_1,O011175,V02583,536927,3
OI011175_2,O011175,V04496,493885,1
OI011176_1,O011176,V04954,478314,3
OI011176_2,O011176,V02786,137851,1
OI011176_3,O011176,V04003,576584,1
OI011177_1,O011177,V04835,320318,3
OI011177_2,O011177,V02915,243114,2
OI011178_1,O011178,V00081,187988,1
OI011178_2,O011178,V00876,447117,1
OI011178_3,O011178,V03057,551181,2
OI011179_1,O011179,V01007,123118,2
OI011180_1,O011180,V05390,128066,3
OI011180_2,O011180,V07095,290734,1
OI011181_1,O011181,V03614,335731,3
OI011182_1,O011182,V01996,356508,3
OI011182_2,O011182,V04378,378551,1
OI011182_3,O011182,V03421,336478,2
OI011183_1,O011183,V06838,350238,3
OI011183_2,O011183,V02732,392679,2
OI011183_3,O011183,V07266,189496,2
OI011184_1,O011184,V01013,590817,1
OI011185_1,O011185,V04655,393729,1
OI011185_2,O011185,V03582,177745,3
OI011185_3,O011185,V07806,538672,2
OI011186_1,O011186,V05707,432848,1
OI011186_2,O011186,V04240,225855,1
OI011187_1,O011187,V03067,235711,2
OI011188_1,O011188,V06743,466068,3
OI011188_2,O011188,V00945,162673,1
OI011189_1,O011189,V03793,445245,3
OI011189_2,O011189,V03010,139500,1
OI011190_1,O011190,V06280,518423,3
OI011190_2,O011190,V00932,249866,1
OI011191_1,O011191,V05672,228171,1
OI011192_1,O011192,V06663,371149,1
OI011192_2,O011192,V07708,518575,1
OI011192_3,O011192,V00750,169386,3
OI011193_1,O011193,V04654,385294,2
OI011193_2,O011193,V00492,371679,3
OI011194_1,O011194,V00898,556422,2
OI011195_1,O011195,V02064,420223,2
OI011195_2,O011195,V07929,135177,1
OI011195_3,O011195,V01430,502556,1
OI011196_1,O011196,V02323,412163,2
OI011197_1,O011197,V03187,400653,3
OI011197_2,O011197,V07237,202456,2
OI011197_3,O011197,V03970,185313,1
OI011198_1,O011198,V07273,258266,1
OI011198_2,O011198,V06273,199535,1
OI011199_1,O011199,V04742,457890,2
OI011199_2,O011199,V03590,266320,2
OI011199_3,O011199,V02657,456999,1
OI011200_1,O011200,V01158,267790,1
OI011201_1,O011201,V06127,227437,1
OI011201_2,O011201,V03446,554389,3
OI011201_3,O011201,V04609,494608,3
OI011202_1,O011202,V05465,499869,3
OI011203_1,O011203,V00871,476151,1
OI011203_2,O011203,V04167,584074,3
OI011203_3,O011203,V02179,309954,3
OI011204_1,O011204,V00241,487360,2
OI011205_1,O011205,V01161,145306,2
OI011205_2,O011205,V07431,478609,2
OI011205_3,O011205,V04871,325228,3
OI011206_1,O011206,V02190,522774,3
OI011207_1,O011207,V02482,195610,2
OI011208_1,O011208,V01610,355714,2
OI011208_2,O011208,V01112,281143,2
OI011209_1,O011209,V01294,443909,1
OI011209_2,O011209,V06003,390644,3
OI011210_1,O011210,V01107,392318,2
OI011210_2,O011210,V00227,340544,2
OI011211_1,O011211,V05328,564892,3
OI011212_1,O011212,V04624,100989,3
OI011212_2,O011212,V03507,389367,3
OI011213_1,O011213,V01483,434992,1
OI011213_2,O011213,V03888,422586,1
OI011214_1,O011214,V07198,536497,1
OI011215_1,O011215,V07603,136841,3
OI011215_2,O011215,V05766,597020,3
OI011216_1,O011216,V04120,374244,3
OI011216_2,O011216,V06727,283421,3
OI011216_3,O011216,V05105,295293,3
OI011217_1,O011217,V06909,412102,2
OI011217_2,O011217,V05058,343273,3
OI011217_3,O011217,V04394,411073,1
OI011218_1,O011218,V03285,238943,1
OI011219_1,O011219,V06917,498584,2
OI011219_2,O011219,V05595,119441,1
OI011220_1,O011220,V00537,288027,2
OI011220_2,O011220,V05670,204815,3
OI011220_3,O011220,V03770,376736,3
OI011221_1,O011221,V07671,218306,2
OI011221_2,O011221,V01686,554727,1
OI011222_1,O011222,V05907,548504,1
OI011223_1,O011223,V07556,454003,1
OI011224_1,O011224,V07371,226929,1
OI011224_2,O011224,V07362,512473,2
OI011224_3,O011224,V06826,551934,2
OI011225_1,O011225,V07881,499892,3
OI011225_2,O011225,V04405,426359,2
OI011226_1,O011226,V03522,151346,1
OI011226_2,O011226,V06613,461369,1
OI011227_1,O011227,V01111,489802,1
OI011227_2,O011227,V05478,293856,3
OI011228_1,O011228,V05819,516181,1
OI011229_1,O011229,V00855,214742,3
OI011229_2,O011229,V03214,139277,2
OI011229_3,O011229,V05929,452946,1
OI011230_1,O011230,V03599,417992,2
OI011230_2,O011230,V00573,531415,1
OI011230_3,O011230,V03180,415198,3
OI011231_1,O011231,V06018,542338,2
OI011232_1,O011232,V00602,427057,1
OI011232_2,O011232,V00868,347769,1
OI011233_1,O011233,V04137,535545,2
OI011233_2,O011233,V06385,291211,1
OI011233_3,O011233,V00953,102616,2
OI011234_1,O011234,V01216,339453,2
OI011234_2,O011234,V01455,156767,1
OI011234_3,O011234,V04447,246797,3
OI011235_1,O011235,V03496,234553,3
OI011235_2,O011235,V00530,340279,1
OI011236_1,O011236,V06010,177927,3
OI011236_2,O011236,V07321,131532,3
OI011237_1,O011237,V05658,328518,3
OI011237_2,O011237,V05503,439878,2
OI011237_3,O011237,V03503,180436,1
OI011238_1,O011238,V03548,462810,2
OI011239_1,O011239,V03350,410237,1
OI011239_2,O011239,V04786,594315,1
OI011239_3,O011239,V06690,222102,2
OI011240_1,O011240,V00432,517041,2
OI011241_1,O011241,V01006,537040,1
OI011241_2,O011241,V06259,457487,3
OI011242_1,O011242,V00045,234386,1
OI011243_1,O011243,V00713,475661,1
OI011244_1,O011244,V06602,535453,3
OI011244_2,O011244,V04793,288918,1
OI011245_1,O011245,V07578,270140,3
OI011246_1,O011246,V03716,483196,2
OI011246_2,O011246,V04549,132484,1
OI011246_3,O011246,V02704,505003,3
OI011247_1,O011247,V03923,546693,2
OI011248_1,O011248,V01573,464289,2
OI011249_1,O011249,V00782,270031,3
OI011249_2,O011249,V02852,564623,1
OI011250_1,O011250,V01767,403892,1
OI011250_2,O011250,V07514,201559,2
OI011250_3,O011250,V07403,132169,1
OI011251_1,O011251,V03945,129587,3
OI011251_2,O011251,V07756,182585,1
OI011251_3,O011251,V04743,282285,2
OI011252_1,O011252,V03193,492023,1
OI011252_2,O011252,V03087,541773,3
OI011253_1,O011253,V04309,435016,2
OI011253_2,O011253,V04294,309125,2
OI011253_3,O011253,V05463,186845,3
OI011254_1,O011254,V05834,299448,1
OI011254_2,O011254,V02631,176484,2
OI011254_3,O011254,V01322,364226,2
OI011255_1,O011255,V06842,443838,2
OI011255_2,O011255,V06796,100538,1
OI011256_1,O011256,V02644,187503,3
OI011257_1,O011257,V05002,565318,1
OI011257_2,O011257,V02201,116158,2
OI011258_1,O011258,V05550,236576,2
OI011258_2,O011258,V06023,246637,3
OI011259_1,O011259,V07185,487462,1
OI011259_2,O011259,V06105,208572,2
OI011260_1,O011260,V00546,546868,2
OI011260_2,O011260,V04168,546898,3
OI011261_1,O011261,V04444,309717,1
OI011261_2,O011261,V02842,274799,2
OI011261_3,O011261,V04747,489692,3
OI011262_1,O011262,V06290,191283,2
OI011262_2,O011262,V06845,167766,2
OI011263_1,O011263,V03166,151050,1
OI011263_2,O011263,V01319,555116,3
OI011263_3,O011263,V03879,282700,3
OI011264_1,O011264,V02042,101644,3
OI011264_2,O011264,V05740,436306,1
OI011264_3,O011264,V06484,407135,1
OI011265_1,O011265,V05531,229774,1
OI011265_2,O011265,V04410,201043,3
OI011265_3,O011265,V03282,534084,2
OI011266_1,O011266,V03126,362901,1
OI011266_2,O011266,V03033,236993,2
OI011267_1,O011267,V05757,538838,1
OI011267_2,O011267,V00545,406720,3
OI011268_1,O011268,V05143,349956,2
OI011269_1,O011269,V07042,445988,2
OI011269_2,O011269,V04548,185823,2
OI011270_1,O011270,V05687,265024,2
OI011270_2,O011270,V03958,365692,3
OI011271_1,O011271,V06615,104240,3
OI011271_2,O011271,V04788,598591,3
OI011271_3,O011271,V00143,218321,2
OI011272_1,O011272,V01183,161882,1
OI011272_2,O011272,V02608,503088,3
OI011272_3,O011272,V02066,364794,1
OI011273_1,O011273,V03671,444961,1
OI011273_2,O011273,V06414,229003,1
OI011273_3,O011273,V01304,284084,1
OI011274_1,O011274,V03216,499313,1
OI011274_2,O011274,V04731,256821,2
OI011274_3,O011274,V07491,159110,3
OI011275_1,O011275,V03044,163564,2
OI011276_1,O011276,V01433,525003,3
OI011276_2,O011276,V03931,396050,3
OI011276_3,O011276,V05800,238963,3
OI011277_1,O011277,V04648,318031,1
OI011277_2,O011277,V00501,297764,3
OI011278_1,O011278,V03913,523860,2
OI011278_2,O011278,V06292,242302,2
OI011279_1,O011279,V04893,444438,2
OI011280_1,O011280,V04369,439682,3
OI011281_1,O011281,V07591,320456,1
OI011281_2,O011281,V05017,171104,3
OI011282_1,O011282,V03491,120109,2
OI011283_1,O011283,V00342,150538,1
OI011283_2,O011283,V06270,499141,2
OI011283_3,O011283,V03257,167566,2
OI011284_1,O011284,V02108,489339,3
OI011284_2,O011284,V00475,126573,2
OI011284_3,O011284,V05354,413186,1
OI011285_1,O011285,V02293,244674,1
OI011286_1,O011286,V07114,470072,3
OI011286_2,O011286,V03179,284937,1
OI011286_3,O011286,V00787,120148,2
OI011287_1,O011287,V06687,141012,2
OI011287_2,O011287,V03242,166719,1
OI011288_1,O011288,V03689,285635,2
OI011288_2,O011288,V00183,168847,3
OI011288_3,O011288,V01511,447687,3
OI011289_1,O011289,V01166,413195,1
OI011290_1,O011290,V05658,534106,1
OI011291_1,O011291,V03019,465732,3
OI011291_2,O011291,V01850,484406,2
OI011291_3,O011291,V03981,416935,3
OI011292_1,O011292,V07236,290835,2
OI011293_1,O011293,V06920,258592,3
OI011293_2,O011293,V01742,449677,3
OI011293_3,O011293,V03240,524574,2
OI011294_1,O011294,V02448,354647,3
OI011295_1,O011295,V00310,482308,1
OI011295_2,O011295,V05713,314401,2
OI011295_3,O011295,V02854,306742,2
OI011296_1,O011296,V05490,489813,1
OI011297_1,O011297,V03696,319673,2
OI011297_2,O011297,V00958,198223,3
OI011298_1,O011298,V05010,235065,3
OI011299_1,O011299,V01575,504593,2
OI011299_2,O011299,V01966,428268,2
OI011300_1,O011300,V07955,424171,3
OI011300_2,O011300,V05739,142896,1
OI011300_3,O011300,V00510,137939,3
OI011301_1,O011301,V00380,563560,2
OI011302_1,O011302,V02134,238336,2
OI011302_2,O011302,V05538,265427,1
OI011302_3,O011302,V02024,302512,1
OI011303_1,O011303,V06594,253593,1
OI011304_1,O011304,V01493,298203,2
OI011304_2,O011304,V04844,544694,2
OI011304_3,O011304,V04506,226236,2
OI011305_1,O011305,V06617,556858,2
OI011305_2,O011305,V01483,149088,1
OI011306_1,O011306,V00984,210503,2
OI011306_2,O011306,V07369,203781,3
OI011306_3,O011306,V05899,168085,3
OI011307_1,O011307,V00845,342923,3
OI011307_2,O011307,V05779,382631,2
OI011307_3,O011307,V07415,587366,3
OI011308_1,O011308,V07992,559664,1
OI011308_2,O011308,V03319,288965,1
OI011308_3,O011308,V02880,462051,3
OI011309_1,O011309,V03523,514710,3
OI011309_2,O011309,V05071,342073,3
OI011309_3,O011309,V05265,305586,1
OI011310_1,O011310,V06530,355156,3
OI011310_2,O011310,V07742,108437,2
OI011311_1,O011311,V03554,446509,2
OI011311_2,O011311,V03111,548275,1
OI011311_3,O011311,V06173,556958,2
OI011312_1,O011312,V02415,266383,2
OI011313_1,O011313,V05392,470227,2
OI011314_1,O011314,V05893,289368,2
OI011315_1,O011315,V03424,127061,3
OI011315_2,O011315,V02096,132065,3
OI011315_3,O011315,V05657,371432,1
OI011316_1,O011316,V06119,241027,3
OI011316_2,O011316,V05004,336535,3
OI011317_1,O011317,V00199,515510,1
OI011317_2,O011317,V01289,521923,1
OI011318_1,O011318,V00396,209948,2
OI011318_2,O011318,V01117,464521,3
OI011318_3,O011318,V03070,223975,3
OI011319_1,O011319,V00004,224666,2
OI011319_2,O011319,V00042,183485,1
OI011320_1,O011320,V02506,375677,2
OI011321_1,O011321,V06025,176648,2
OI011321_2,O011321,V04529,333730,2
OI011321_3,O011321,V01499,530354,3
OI011322_1,O011322,V07575,423075,2
OI011322_2,O011322,V02397,351637,3
OI011323_1,O011323,V03241,251195,2
OI011323_2,O011323,V00359,527913,2
OI011323_3,O011323,V06550,238870,3
OI011324_1,O011324,V02854,287429,1
OI011324_2,O011324,V05036,393677,3
OI011325_1,O011325,V05703,189610,3
OI011325_2,O011325,V01969,147163,3
OI011325_3,O011325,V00360,141938,2
OI011326_1,O011326,V00251,314219,3
OI011326_2,O011326,V02759,390504,2
OI011327_1,O011327,V00357,202833,1
OI011327_2,O011327,V04304,203300,1
OI011327_3,O011327,V00161,568500,1
OI011328_1,O011328,V03936,327296,2
OI011328_2,O011328,V07422,307454,3
OI011329_1,O011329,V04748,280796,2
OI011329_2,O011329,V01917,498658,2
OI011330_1,O011330,V03729,458009,2
OI011331_1,O011331,V05117,154392,1
OI011332_1,O011332,V00776,319826,1
OI011332_2,O011332,V06464,245259,3
OI011332_3,O011332,V02109,320794,1
OI011333_1,O011333,V05942,226830,1
OI011333_2,O011333,V01599,464574,1
OI011334_1,O011334,V02094,252501,3
OI011334_2,O011334,V06053,349377,2
OI011335_1,O011335,V06870,177973,2
OI011336_1,O011336,V04568,568631,3
OI011336_2,O011336,V00530,403765,3
OI011337_1,O011337,V00513,292774,1
OI011337_2,O011337,V01734,531584,3
OI011338_1,O011338,V00519,448278,3
OI011338_2,O011338,V04166,135968,2
OI011338_3,O011338,V03670,297055,2
OI011339_1,O011339,V02838,325632,1
OI011340_1,O011340,V03419,147605,3
OI011340_2,O011340,V06120,268266,2
OI011341_1,O011341,V07658,189004,2
OI011341_2,O011341,V01612,173627,2
OI011342_1,O011342,V02460,195908,2
OI011342_2,O011342,V04741,319399,3
OI011343_1,O011343,V01841,593092,2
OI011343_2,O011343,V02142,425892,1
OI011344_1,O011344,V05091,141148,3
OI011345_1,O011345,V00897,126811,2
OI011345_2,O011345,V05661,278758,2
OI011346_1,O011346,V07512,559286,2
OI011347_1,O011347,V00177,517377,2
OI011347_2,O011347,V06642,556991,3
OI011347_3,O011347,V07853,335849,2
OI011348_1,O011348,V01829,210406,1
OI011348_2,O011348,V06431,123671,1
OI011349_1,O011349,V04966,494393,2
OI011349_2,O011349,V07786,493368,1
OI011349_3,O011349,V00512,598525,2
OI011350_1,O011350,V03428,147583,3
OI011351_1,O011351,V03629,485643,3
OI011351_2,O011351,V07183,358838,1
OI011352_1,O011352,V04271,597259,2
OI011352_2,O011352,V02344,539576,3
OI011353_1,O011353,V02906,254681,3
OI011354_1,O011354,V02062,572250,1
OI011354_2,O011354,V05836,516706,1
OI011354_3,O011354,V00073,442390,1
OI011355_1,O011355,V00846,534035,1
OI011356_1,O011356,V01961,403849,1
OI011356_2,O011356,V06078,388163,1
OI011357_1,O011357,V07952,254831,3
OI011357_2,O011357,V02839,376315,3
OI011357_3,O011357,V00936,165618,3
OI011358_1,O011358,V06628,539198,2
OI011359_1,O011359,V05892,323501,2
OI011360_1,O011360,V07056,114352,2
OI011360_2,O011360,V06004,148287,1
OI011361_1,O011361,V05460,166653,2
OI011361_2,O011361,V01698,278582,3
OI011362_1,O011362,V02734,284503,1
OI011363_1,O011363,V01997,103753,3
OI011363_2,O011363,V06506,514287,1
OI011364_1,O011364,V00452,516232,3
OI011365_1,O011365,V05458,189265,3
OI011366_1,O011366,V04355,399315,1
OI011366_2,O011366,V01994,528207,1
OI011367_1,O011367,V05161,579434,1
OI011367_2,O011367,V02131,513783,3
OI011368_1,O011368,V05678,228850,2
OI011368_2,O011368,V04462,444628,1
OI011369_1,O011369,V04866,526943,3
OI011369_2,O011369,V02280,580074,3
OI011369_3,O011369,V01223,371517,2
OI011370_1,O011370,V02528,470603,1
OI011370_2,O011370,V05894,305790,2
OI011371_1,O011371,V04182,545801,1
OI011372_1,O011372,V06570,257713,1
OI011372_2,O011372,V03766,262664,3
OI011373_1,O011373,V02967,419478,3
OI011373_2,O011373,V02851,178894,3
OI011373_3,O011373,V04855,419760,1
OI011374_1,O011374,V06818,313468,1
OI011374_2,O011374,V01965,311024,2
OI011374_3,O011374,V01484,100412,2
OI011375_1,O011375,V02208,393544,2
OI011376_1,O011376,V04304,422836,2
OI011376_2,O011376,V07432,570718,1
OI011376_3,O011376,V07410,443335,1
OI011377_1,O011377,V03170,369319,2
OI011377_2,O011377,V04828,121594,2
OI011378_1,O011378,V01621,249532,3
OI011379_1,O011379,V01480,453776,1
OI011379_2,O011379,V00090,154535,3
OI011379_3,O011379,V07908,205389,2
OI011380_1,O011380,V04851,207142,3
OI011380_2,O011380,V04862,425039,3
OI011381_1,O011381,V06989,263732,2
OI011382_1,O011382,V00252,554521,3
OI011383_1,O011383,V06920,563245,1
OI011383_2,O011383,V04306,488165,1
OI011383_3,O011383,V02305,263666,1
OI011384_1,O011384,V02557,401360,2
OI011384_2,O011384,V07445,123373,1
OI011385_1,O011385,V02173,282769,3
OI011385_2,O011385,V01341,444001,3
OI011385_3,O011385,V03867,188725,3
OI011386_1,O011386,V05522,514021,2
OI011386_2,O011386,V06372,382798,3
OI011386_3,O011386,V05099,586688,1
OI011387_1,O011387,V03120,146104,3
OI011387_2,O011387,V06737,133301,3
OI011388_1,O011388,V06955,307848,1
OI011388_2,O011388,V03679,517361,3
OI011388_3,O011388,V01777,485069,2
OI011389_1,O011389,V00815,106131,2
OI011389_2,O011389,V07736,426199,1
OI011389_3,O011389,V01877,120525,1
OI011390_1,O011390,V05469,426825,3
OI011390_2,O011390,V00926,421499,1
OI011391_1,O011391,V01802,516990,3
OI011391_2,O011391,V03148,278447,2
OI011391_3,O011391,V05420,372216,1
OI011392_1,O011392,V06325,459010,2
OI011393_1,O011393,V07972,450396,1
OI011394_1,O011394,V07417,581953,3
OI011394_2,O011394,V01985,541670,1
OI011394_3,O011394,V07938,150710,3
OI011395_1,O011395,V04300,479530,1
OI011395_2,O011395,V03747,353929,2
OI011395_3,O011395,V05902,456313,1
OI011396_1,O011396,V00664,185551,2
OI011397_1,O011397,V04182,581966,3
OI011397_2,O011397,V00685,514078,1
OI011397_3,O011397,V00422,181873,2
OI011398_1,O011398,V04615,160584,3
OI011398_2,O011398,V05498,459785,2
OI011398_3,O011398,V02906,285803,3
OI011399_1,O011399,V02792,441938,2
OI011399_2,O011399,V03312,407179,3
OI011400_1,O011400,V07496,293372,1
OI011401_1,O011401,V05692,130507,1
OI011402_1,O011402,V07394,525854,1
OI011403_1,O011403,V00327,441294,2
OI011403_2,O011403,V07667,342493,1
OI011404_1,O011404,V05888,135199,1
OI011404_2,O011404,V07520,287681,3
OI011404_3,O011404,V05886,200094,1
OI011405_1,O011405,V06440,429738,2
OI011405_2,O011405,V03971,565845,1
OI011405_3,O011405,V00598,202049,2
OI011406_1,O011406,V04975,385416,1
OI011407_1,O011407,V02536,578054,1
OI011407_2,O011407,V00685,352573,1
OI011407_3,O011407,V03014,184387,1
OI011408_1,O011408,V00331,472712,1
OI011408_2,O011408,V01941,507912,2
OI011408_3,O011408,V03638,518938,3
OI011409_1,O011409,V02066,408952,3
OI011409_2,O011409,V02100,580440,1
OI011409_3,O011409,V06782,145478,3
OI011410_1,O011410,V02391,122392,1
OI011410_2,O011410,V07597,480418,3
OI011410_3,O011410,V00065,486228,1
OI011411_1,O011411,V03059,405182,3
OI011411_2,O011411,V00657,453198,3
OI011411_3,O011411,V07082,338892,3
OI011412_1,O011412,V05691,552189,3
OI011412_2,O011412,V00062,190660,2
OI011413_1,O011413,V01493,289668,3
OI011414_1,O011414,V01033,179259,1
OI011414_2,O011414,V00990,575153,2
OI011415_1,O011415,V02178,437546,1
OI011415_2,O011415,V00836,313513,3
OI011415_3,O011415,V05875,209372,1
OI011416_1,O011416,V07201,578412,3
OI011416_2,O011416,V07898,490842,3
OI011416_3,O011416,V06751,189130,2
OI011417_1,O011417,V03223,239705,2
OI011417_2,O011417,V03306,389340,3
OI011418_1,O011418,V04373,420053,2
OI011418_2,O011418,V03435,157206,2
OI011418_3,O011418,V04134,148097,1
OI011419_1,O011419,V05083,567662,2
OI011420_1,O011420,V04426,114232,2
OI011421_1,O011421,V07135,375547,3
OI011421_2,O011421,V06266,599799,1
OI011422_1,O011422,V03380,524270,2
OI011422_2,O011422,V06089,422546,2
OI011423_1,O011423,V03358,330495,1
OI011424_1,O011424,V04232,201918,1
OI011424_2,O011424,V01824,194742,1
OI011425_1,O011425,V03071,341164,3
OI011426_1,O011426,V02919,475694,3
OI011426_2,O011426,V06371,499255,2
OI011427_1,O011427,V05438,493433,1
OI011428_1,O011428,V05081,168612,2
OI011428_2,O011428,V04059,350710,2
OI011428_3,O011428,V06181,193583,3
OI011429_1,O011429,V07925,490123,3
OI011429_2,O011429,V01290,202723,2
OI011430_1,O011430,V01693,383575,2
OI011430_2,O011430,V07078,472248,2
OI011430_3,O011430,V00470,190674,1
OI011431_1,O011431,V01887,390016,1
OI011431_2,O011431,V00385,299717,2
OI011432_1,O011432,V00568,303022,1
OI011432_2,O011432,V03736,197344,2
OI011433_1,O011433,V00535,130704,2
OI011434_1,O011434,V06928,311776,3
OI011434_2,O011434,V06061,257140,1
OI011434_3,O011434,V00660,244208,2
OI011435_1,O011435,V01175,166956,2
OI011435_2,O011435,V03697,102517,3
OI011436_1,O011436,V05775,274384,2
